"Hash","RelativePath","FullPath","SizeBytes","Reason"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048615.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048615.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048614.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048614.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048613.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048613.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048616.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048616.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048619.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048619.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048618.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048618.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048617.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048617.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048597.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048597.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048577.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048577.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048576.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048576.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048575.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048575.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048578.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048578.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048581.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048581.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048580.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048580.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048579.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048579.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048570.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048570.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048569.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048569.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048568.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048568.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048571.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048571.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048574.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048574.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048573.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048573.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048572.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048572.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048582.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048582.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048592.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048592.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048591.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048591.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048590.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048590.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048593.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048593.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048596.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048596.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048595.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048595.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048594.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048594.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048585.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048585.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048584.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048584.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048583.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048583.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048586.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048586.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048589.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048589.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048588.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048588.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048587.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00\f_048587.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048607.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048607.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048606.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048606.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048605.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048605.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048608.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048608.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048611.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048611.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048610.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048610.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048609.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048609.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048604.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048604.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048599.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048599.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048598.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048598.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048597.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048597.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048600.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048600.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048603.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048603.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048602.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048602.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048601.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048601.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048622.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048622.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048621.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048621.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048620.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048620.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048623.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048623.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048626.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048626.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048625.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048625.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048624.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048624.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048619.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048619.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048614.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048614.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048613.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048613.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048612.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048612.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048615.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048615.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048618.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048618.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048617.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048617.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048616.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048616.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048596.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048596.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048576.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048576.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048575.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048575.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048574.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048574.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048577.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048577.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048580.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048580.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048579.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048579.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048578.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048578.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048569.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048569.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048568.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048568.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048567.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048567.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048570.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048570.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048573.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048573.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048572.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048572.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048571.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048571.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048581.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048581.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048591.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048591.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048590.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048590.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048589.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048589.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048592.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048592.jpg","338745","exact-dupe-remaining-media"
"B27D966B78A6ECE0A036CAFBFC41A73A284CD6D64C11CE05633A34710C2E93C0","out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048595.jpg","C:\Users\scott\soccer-video\out\autoframe_work\cinematic\SHOT__t0.00-t0.00__x2\f_048595.jpg","338745","exact-dupe-remaining-media"
